date;sun_asc;sun_dec;sun_dis;moon_asc;moon_dec;moon_dis;mercury_asc;mercury_dec;mercury_dis;venus_asc;venus_dec;venus_dis;mars_asc;mars_dec;mars_dis;jupiter_asc;jupiter_dec;jupiter_dis;saturn_asc;saturn_dec;saturn_dis;uranus_asc;uranus_dec;uranus_dis;neptune_asc;neptune_dec;neptune_dis;pluto_asc;pluto_dec;pluto_dis
2012-11-05;221.02273696602626;-15.882498385831582;0.9913378066435168;117.20776289315216;16.41660490051156;0.002666350144745752;241.63083774236836;-23.56583234696025;0.8246206697465481;189.5429039972137;-2.275702251458504;1.2828892902785314;260.45930142531245;-24.214854696880593;2.070897080311449;73.51585310438767;21.736103327986964;4.172237570681592;212.21555004765295;-10.64024221251234;10.752033857368907;5.064022436462093;1.3845902177746854;19.27343036456832;332.6633689446516;-11.919641410587005;29.689577532681078;278.0038472000006;-19.765889944939772;32.89842293631959
2012-11-06;222.0189690635734;-16.181183804728516;0.9910973284796221;129.49712967507995;13.27935781304065;0.0026371404779188695;241.7979320026053;-23.475587936853785;0.8049068954333445;190.6728432159934;-2.73845888705391;1.2886735567486436;261.27245780505257;-24.266567059366167;2.0740960235484502;73.40789597980681;21.725187269020935;4.1646696940147265;212.33040684860455;-10.680079718132523;10.74907783574938;5.0375614222691345;1.3736947615469772;19.284318310920483;332.66044937590004;-11.92054034722349;29.70615918941255;278.029125201684;-19.767648635199212;32.912708866426016
2012-11-07;223.0187617603686;-16.4753762876857;0.9908596287095357;141.73490424890494;9.474201075333717;0.0026018134653161677;241.8203655159038;-23.335734709059984;0.7857134252122975;191.80447281268886;-3.2012277877720434;1.2944213529536888;262.0874455090324;-24.314075008628212;2.0772745963730506;73.29732065745847;21.71397557372264;4.157363097177282;212.44509626260333;-10.719739866155663;10.745869589389207;5.01163419795321;1.3630388801561633;19.295444095848023;332.6580559227076;-11.921243094547153;29.722824443426443;278.0548181465996;-19.769360711927142;32.92682108083044
2012-11-08;224.02213601848416;-16.764961414453914;0.9906245161944373;154.0456305253751;5.125371508441006;0.00256194947059493;241.68783382441774;-23.14289347689498;0.7672427525663407;192.9379197824398;-3.663800802830727;1.3001323131587796;262.90420916328037;-24.35734543829713;2.080432856088293;73.18419842127196;21.702469612998645;4.150321669222824;212.5595999213088;-10.759215139391435;10.74240933360288;4.986252459774346;1.352627330393065;19.306804455277693;332.65619062724613;-11.921747967876914;29.739568341695275;278.0809204410414;-19.771023933834968;32.94075542418276
2012-11-09;225.02910795190397;-17.049824866536166;0.9903917765479405;166.59633159371094;0.388840646068017;0.0025199015617332478;241.39195760013044;-22.893838054576637;0.7497245939089683;194.07331152276393;-4.125968731586076;1.3058060839046384;263.72269338048625;-24.396346450734807;2.0835708067301755;73.06860616111588;21.69067121334424;4.143549262465385;212.6739009811676;-10.798498538477602;10.738697333126353;4.961429746914405;1.3424656310190837;19.318396015438136;332.65485735780015;-11.922052551717579;29.75638584122869;278.1074284844965;-19.77263583954027;32.95450771867038
2012-11-10;226.03968829492035;-17.32985284864917;0.990161181102143;179.58037811962816;-4.532322007721178;0.002478705939020893;240.92738137677617;-22.585811182012026;0.7334147716237626;195.21077576432614;-4.587521617245481;1.311442337481268;264.5428428016854;-24.431047836686464;2.086688399238457;72.95062709134426;21.678583165080397;4.137049681585317;212.78798444149757;-10.837583963761007;10.734733919256298;4.937181860782098;1.3325602801457976;19.330215273222226;332.6540623194473;-11.922153745669608;29.77327179298986;278.1343411514087;-19.77419415653146;32.96807376306822
2012-11-11;227.0538811898673;-17.60493256612267;0.989932503681075;193.19145860644656;-9.37202133875167;0.0024418354820913853;240.29304018967025;-22.216968359832418;0.7185918012929889;196.3504400341948;-5.048248988477726;1.3170407916055376;265.3646013160187;-24.46142177328414;2.089785538592923;72.83035077951712;21.666209895465506;4.13082666335498;212.9018368205509;-10.876466525838914;10.730519515408622;4.9135266670509115;1.3229187284065;19.342258571092035;332.6538139776993;-11.922048157706163;29.790220925670145;278.1616595913772;-19.77569749137092;32.98144933912043
2012-11-12;228.07168201631345;-17.874952490752253;0.9897055463069144;207.57939489990477;-13.795509170381596;0.0024127808355405176;239.49349023550602;-21.78694950129843;0.7055505127522711;197.4924302770066;-5.507939827052146;1.3226012337205495;266.1879099053448;-24.4874434819569;2.092862101887316;72.70787177919767;21.653557980262985;4.124883843616425;213.0154446687027;-10.915142450781126;10.72605467049095;4.890482705718205;1.3135488362729597;19.354522070136344;332.6541217516562;-11.921732944520977;29.80722783508728;278.1893856861013;-19.777146080112466;32.994630230388125
2012-11-13;229.09307478612592;-18.139802156202766;0.9894801715679946;222.78379123006087;-17.420018099241645;0.0023945018033508163;238.54012655567925;-21.297544002283924;0.6945921836571046;198.6368688946166;-5.966382172437309;1.3281235450768107;267.0127033969254;-24.50909140108555;2.095917969017134;72.58328688117152;21.640636033562444;4.119224711612923;213.12879209578972;-10.953608351988532;10.721340095258025;4.868066676991886;1.3044578020089106;19.367001728628853;332.6549934571828;-11.921206851064886;29.824286986777746;278.2175192265527;-19.778542120649398;33.00761225667193
2012-11-14;230.1180305926863;-18.399371515452778;0.9892563347295561;238.66292918506807;-19.875016653233498;0.002388872048964596;237.45204286455743;-20.753365974234057;0.6860110358884566;199.7838733119946;-6.423362580493985;1.333607716635985;267.8389075781547;-24.526346563884577;2.0989530629010584;72.45669208801793;21.627453761423368;4.11385255771069;213.24185845518508;-10.991860043960298;10.716376692090542;4.846290836410144;1.2956509769616114;19.379693296020477;332.6564325097972;-11.920470888297231;29.841392738521453;278.2460549882314;-19.779889274157867;33.02039132209289
